CouchBase;Memcached;Mongo;Orient;Redis;Riak;Funkcja;CouchBase;Memcached;Mongo;Orient;Redis;Riak
600;25550;240;16520;1030;2980;;;;;;;
810;25290;470;10970;1270;2780;;;;;;;
490;25230;1090;13960;1060;3140;;;;;;;
720;25410;650;11630;1030;2980;;;;;;;
780;25390;420;11960;1040;2790;;;;;;;
550;25190;630;13600;1050;3010;;;;;;;
670;25430;360;11400;1060;2650;;;;;;;
360;28390;300;12050;1020;2980;;;;;;;
510;25300;130;4960;1050;3050;;;;;;;
930;25420;610;5090;1050;3430;;;;;;;
910;25390;320;6800;1050;2670;;;;;;;
670;25130;150;7090;1060;2890;;;;;;;
760;25190;890;13040;1090;2840;;;;;;;
790;26260;300;7670;1090;2380;;;;;;;
800;27270;230;6850;1060;3010;;;;;;;
630;25940;810;5360;1050;2830;;;;;;;
630;25430;530;10480;1080;3010;;;;;;;
440;26290;520;30730;1020;2950;;;;;;;
830;24950;370;13670;1010;3060;;;;;;;
480;25040;100;7560;1030;2530;;;;;;;
1210;25400;90;5550;1020;2940;;;;;;;
860;25090;140;5900;1030;2900;;;;;;;
700;25180;780;5270;1030;2710;;;;;;;
620;25320;140;4460;1240;3050;;;;;;;
700;25270;510;9440;1060;3000;;;;;;;
1660;25330;820;12170;1030;3170;;;;;;;
1760;25150;80;11570;960;3020;;;;;;;
23070;25110;110;3490;960;2770;;;;;;;
12370;25520;440;4970;940;2730;;;;;;;
490;25170;390;4830;1000;2430;;;;;;;
25670;25420;460;5390;1050;2790;;;;;;;
810;25720;1410;10260;1050;3110;;;;;;;
2460;25300;390;7880;1070;3190;;;;;;;
390;25370;510;5890;1050;2960;;;;;;;
940;25280;280;11820;1050;3080;;;;;;;
620;25950;60;35790;1030;2790;;;;;;;
590;25500;370;8000;1040;2720;;;;;;;
1050;25410;260;13180;1050;2850;;;;;;;
740;25480;70;14030;1100;4210;;;;;;;
1080;25040;70;16700;1060;3230;;;;;;;
1550;25420;410;20810;1150;3450;;;;;;;
12660;25520;830;6020;890;3600;;;;;;;
1610;25380;500;10840;1010;2470;;;;;;;
1940;25630;1470;5860;1160;2820;;;;;;;
1650;25310;180;5310;1040;3200;;;;;;;
1360;25810;460;3980;1010;2810;;;;;;;
1740;27060;2040;5940;1100;3070;;;;;;;
560;25440;360;5240;1050;2620;;;;;;;
780;25040;110;9040;1060;2950;;;;;;;
720;25250;270;12410;1130;3070;;;;;;;
580;25060;1500;12290;1230;3040;;;;;;;
580;25630;240;8800;1010;2900;;;;;;;
310;25070;280;4210;950;2880;;;;;;;
1210;25440;960;4770;910;2890;;;;;;;
490;25640;110;7400;1020;2700;;;;;;;
580;25210;180;6100;1040;2790;;;;;;;
870;25230;300;11080;1050;3270;;;;;;;
880;24980;120;11100;1100;2780;;;;;;;
410;25490;180;8990;1020;2710;;;;;;;
210;25530;190;5260;1070;2980;;;;;;;
720;27700;260;8520;1080;2940;;;;;;;
6500;25120;120;10920;1030;2720;;;;;;;
250;26400;260;4660;1030;2540;;;;;;;
600;25490;510;7160;1010;2920;;;;;;;
390;25040;110;10440;1040;2880;;;;;;;
800;25450;270;5780;960;2720;;;;;;;
320;25720;430;14620;910;3100;;;;;;;
750;25190;440;12410;900;2540;;;;;;;
290;25140;440;13670;1010;3480;;;;;;;
1190;25480;500;13290;870;2760;;;;;;;
620;25550;490;12200;1060;2970;;;;;;;
600;25280;430;4550;970;2750;;;;;;;
1120;25340;3670;5280;950;2950;;;;;;;
810;25390;250;8670;990;3040;;;;;;;
620;25480;140;4560;990;3240;;;;;;;
6850;26040;100;7390;1100;2870;;;;;;;
360;25250;400;6380;1040;2880;;;;;;;
1480;25490;490;7930;1010;3140;;;;;;;
1400;25270;250;6250;1010;3030;;;;;;;
350;25670;190;6790;1050;3220;;;;;;;
1040;25250;670;11810;1090;3120;;;;;;;
250;25240;140;10430;990;2890;;;;;;;
780;25610;150;6330;1100;2850;;;;;;;
390;25660;100;6900;1060;2510;;;;;;;
580;27150;340;11090;1060;2640;;;;;;;
880;25420;460;7920;1050;3000;;;;;;;
770;25260;540;10160;1030;3190;;;;;;;
740;25290;420;13490;1060;2830;;;;;;;
530;25320;520;10930;1160;2990;;;;;;;
490;25610;670;27120;1030;2400;;;;;;;
830;25170;560;7900;1020;2820;;;;;;;
1010;25120;550;5960;1050;2880;;;;;;;
1180;25120;580;3900;1040;3180;;;;;;;
3780;25450;70;4540;940;2820;;;;;;;
1230;25300;370;4240;1060;2700;;;;;;;
630;25310;160;4830;960;3150;;;;;;;
530;25280;170;5480;910;2810;;;;;;;
540;25320;130;10130;930;3050;;;;;;;
630;25380;140;13460;930;2970;;;;;;;
870;25280;100;12980;990;3430;;;;;;;
480;25970;520;6300;950;3130;;;;;;;
710;25270;140;16070;940;2930;;;;;;;
490;25420;340;3950;970;2900;;;;;;;
920;25180;620;8400;1090;3040;;;;;;;
140;25580;640;6090;1060;2800;;;;;;;
140;25690;470;8720;1070;2760;;;;;;;
600;27550;440;11260;1070;3010;;;;;;;
900;25410;470;7140;1090;2940;;;;;;;
400;26340;510;5430;1070;2790;;;;;;;
1260;25320;440;6690;1530;3410;;;;;;;
580;25630;440;11260;910;2570;;;;;;;
790;25500;550;9810;1060;2720;;;;;;;
860;25180;490;6540;1020;2940;;;;;;;
440;25240;560;7190;880;2780;;;;;;;
1850;25570;510;8780;1050;2740;;;;;;;
410;25160;500;4120;950;2980;;;;;;;
810;25420;1310;5710;940;2800;;;;;;;
420;25150;920;13040;980;2680;;;;;;;
680;25390;1180;13190;960;2850;;;;;;;
900;25490;810;13510;920;2400;;;;;;;
1880;25080;510;13370;1030;2790;;;;;;;
790;25350;670;10350;1090;3400;;;;;;;
390;27100;1630;6830;1010;2620;;;;;;;
540;25530;810;9820;950;3190;;;;;;;
810;25520;730;14730;1060;3010;;;;;;;
600;24800;910;13560;1020;2850;;;;;;;
730;25190;870;14800;1030;2910;;;;;;;
600;25150;1450;4180;1040;3490;;;;;;;
1370;25550;700;5840;1090;3690;;;;;;;
440;26150;820;5010;1060;2910;;;;;;;
470;25020;870;4500;1050;2730;;;;;;;
860;25190;240;10170;1090;2840;;;;;;;
3120;25130;540;7280;1030;2640;;;;;;;
1120;24930;600;11100;1060;2900;;;;;;;
530;25530;510;9440;1030;2910;;;;;;;
1670;25340;110;9660;1060;2740;;;;;;;
520;25340;910;14770;1040;2930;;;;;;;
510;24960;640;12030;1060;2890;;;;;;;
890;25500;880;6600;1050;2880;;;;;;;
780;25100;2610;5310;1030;2780;;;;;;;
550;26200;680;9530;1070;2690;;;;;;;
360;25220;1460;10160;1050;2950;;;;;;;
280;25300;370;8770;1220;2640;;;;;;;
750;25120;670;9430;920;2760;;;;;;;
640;25430;150;9240;920;2640;;;;;;;
590;25280;990;10290;1280;2980;;;;;;;
670;25940;1280;8580;1020;2930;;;;;;;
640;25360;70;4000;1020;2870;;;;;;;
890;25140;920;6040;1000;2740;;;;;;;
370;25220;840;3270;1050;2590;;;;;;;
670;25470;730;3730;1020;2810;;;;;;;
400;26200;550;3810;1060;2970;;;;;;;
1460;27760;160;3140;980;2920;;;;;;;
480;25290;340;3750;970;2830;;;;;;;
710;26330;970;5820;920;2950;;;;;;;
590;25090;160;12100;960;2580;;;;;;;
970;25100;660;7640;1040;3740;;;;;;;
540;25580;2250;7720;1050;2810;;;;;;;
1090;25230;520;6650;1090;3150;;;;;;;
1030;25220;700;10620;1040;2780;;;;;;;
480;25390;800;12330;1110;2750;;;;;;;
690;27640;870;5410;1040;2910;;;;;;;
670;25260;1830;5520;1020;3270;;;;;;;
210;25320;520;6330;1050;3300;;;;;;;
830;25240;1310;5260;1190;2910;;;;;;;
390;25410;1040;11500;1080;3100;;;;;;;
460;24830;620;6850;1110;2790;;;;;;;
150;25210;160;3520;1060;2920;;;;;;;
120;25580;830;3280;1060;2600;;;;;;;
50;26080;140;3600;1070;3440;;;;;;;
170;25080;110;12310;1100;3090;;;;;;;
350;25400;140;7490;1080;2590;;;;;;;
150;25480;550;14130;930;2860;;;;;;;
280;25290;540;8190;930;2900;;;;;;;
530;25200;180;14290;960;2840;;;;;;;
190;25140;1190;15280;1000;3120;;;;;;;
50;25650;130;18750;1040;2860;;;;;;;
70;25340;240;18600;1040;2750;;;;;;;
30;25190;120;6150;960;2780;;;;;;;
20;25010;250;3800;950;2820;;;;;;;
420;25150;1320;3160;1060;2590;;;;;;;
570;25030;140;3090;1050;2860;;;;;;;
350;25210;100;2950;1070;3070;;;;;;;
310;25340;550;3520;1080;3320;;;;;;;
560;25250;510;5360;1050;2740;;;;;;;
430;25460;690;3300;910;2600;;;;;;;
450;25160;1400;4520;960;2780;;;;;;;
320;25240;1410;4940;980;2890;;;;;;;
320;25210;870;11710;1080;2890;;;;;;;
560;25130;500;4000;1020;2920;;;;;;;
390;25110;460;2670;1050;2730;;;;;;;
430;25050;910;4450;1060;2700;;;;;;;
290;25820;560;13230;970;2450;;;;;;;
430;25410;510;16250;910;2730;;;;;;;
410;25300;830;8460;1120;2700;;;;;;;
290;25690;830;5060;1020;2970;;;;;;;
490;25210;890;3560;1100;2730;;;;;;;
190;27230;1130;7230;1040;3050;;;;;;;
80;25810;540;3530;1040;2860;;;;;;;
140;27640;550;4000;1150;2740;;;;;;;
300;26600;480;4640;1050;3110;;;;;;;
260;25170;420;4220;1050;2810;;;;;;;
290;25370;530;5420;1050;2940;;;;;;;
190;25370;420;9540;1010;2760;;;;;;;
30;25150;590;10020;1040;2830;;;;;;;
110;25320;460;7260;1040;2430;;;;;;;
140;25120;1030;3770;1040;2930;;;;;;;
320;25500;450;3180;1070;2820;;;;;;;
270;25300;280;3210;1030;2900;;;;;;;
310;25410;180;7320;1010;2610;;;;;;;
260;25070;440;4370;1190;4110;;;;;;;
280;25000;190;8560;1050;3940;;;;;;;
280;25110;210;7870;1080;4290;;;;;;;
230;25060;160;13720;1010;4840;;;;;;;
70;25110;320;13240;1020;3980;;;;;;;
110;25790;230;3350;1050;2450;;;;;;;
130;24900;460;14800;1020;3180;;;;;;;
250;24980;550;7130;1030;2810;;;;;;;
340;25380;480;3140;1030;2830;;;;;;;
130;25320;550;9210;930;2910;;;;;;;
100;25620;470;11690;1030;2710;;;;;;;
130;25290;490;9480;1080;2620;;;;;;;
280;25200;510;9270;1040;2970;;;;;;;
170;25090;770;7650;1020;3180;;;;;;;
380;25200;420;3510;1020;2910;;;;;;;
220;25320;1110;3580;1070;2970;;;;;;;
220;25250;610;7800;1200;2690;;;;;;;
90;25110;450;12350;1000;2730;;;;;;;
90;25450;570;7110;990;2980;;;;;;;
70;25480;350;10360;920;3180;;;;;;;
130;25190;800;10330;970;3070;;;;;;;
250;25380;640;6380;1170;2810;;;;;;;
340;25210;680;3630;960;2850;;;;;;;
360;25280;420;3060;900;3550;;;;;;;
270;25680;420;9350;940;4750;;;;;;;
100;25290;450;9410;970;3400;;;;;;;
220;25060;260;4260;1000;2820;;;;;;;
320;25190;160;7120;1040;3080;;;;;;;
140;28180;200;4130;1030;3010;;;;;;;
300;25100;960;12450;1070;2750;;;;;;;
270;25180;570;17370;1070;2740;;;;;;;
370;25500;940;8960;1040;2930;;;;;;;
200;25190;1760;6950;1010;2730;;;;;;;
340;27570;650;5900;1030;2860;;;;;;;
310;25830;420;10820;1060;3280;;;;;;;
260;26150;510;9110;1010;2960;;;;;;;
270;25230;1070;7310;1080;2960;;;;;;;
60;25190;150;11990;1050;3380;;;;;;;
280;25330;1080;16440;1100;2720;;;;;;;
220;25690;890;7400;970;2450;;;;;;;
160;25610;690;9680;970;2780;;;;;;;
360;25430;370;5390;1010;2720;;;;;;;
290;25120;2340;3350;990;3220;;;;;;;
210;25330;770;9530;960;2870;;;;;;;
90;25200;740;10000;910;3150;;;;;;;
270;25300;1370;10810;980;2930;;;;;;;
160;25910;440;10410;910;3860;;;;;;;
80;25650;420;9760;1140;3400;;;;;;;
140;25380;330;9060;1020;2860;;;;;;;
520;25490;370;11780;1040;2900;;;;;;;
180;25380;50;6620;1050;2960;;;;;;;
270;25280;930;4430;1050;3040;;;;;;;
190;25620;1320;3660;980;2880;;;;;;;
110;25300;1210;3920;930;3730;;;;;;;
50;25400;950;12410;960;2810;;;;;;;
90;25230;510;5880;1050;2880;;;;;;;
310;25430;350;5650;1020;2990;;;;;;;
290;26580;270;12340;1020;3210;;;;;;;
260;25630;670;4310;1080;2790;;;;;;;
250;25430;370;3220;1080;3540;;;;;;;
170;25300;550;8910;1050;2920;;;;;;;
360;25320;810;4820;1040;3240;;;;;;;
240;25570;490;3960;1050;3030;;;;;;;
300;25490;920;4030;1050;2830;;;;;;;
480;25780;440;5630;1040;2850;;;;;;;
410;25500;420;3550;1050;2430;;;;;;;
350;27290;530;3530;1070;2670;;;;;;;
430;25700;790;7140;1020;2680;;;;;;;
70;25250;480;9150;1230;2570;;;;;;;
60;25240;470;8420;1030;3130;;;;;;;
480;25210;690;3580;1020;2590;;;;;;;
470;25200;450;4920;950;3050;;;;;;;
390;25340;490;5380;940;2910;;;;;;;
300;25310;420;7910;960;2650;;;;;;;
180;24960;1070;12130;1060;2770;;;;;;;
320;25830;470;8200;1040;2810;;;;;;;
260;25000;650;5300;1020;2870;;;;;;;
320;25750;590;11090;1020;2770;;;;;;;
380;25380;200;4080;1050;2730;;;;;;;
350;29380;130;10120;1200;2750;;;;;;;
490;25600;500;9880;1010;3090;;;;;;;
700;26740;240;8960;1020;2740;;;;;;;
330;25220;110;9150;1050;2770;;;;;;;
560;25270;200;7570;890;2870;;;;;;;
580;25740;570;5850;1070;2840;;;;;;;
450;25450;480;4570;910;3280;;;;;;;
280;25230;820;7970;940;2880;;;;;;;
430;25440;1200;2850;1110;2860;;;;;;;
580;25670;420;2750;960;3110;;;;;;;
340;25380;280;7810;1060;2970;;;;;;;
410;25250;710;8980;950;3270;;;;;;;
570;25670;90;5400;910;2710;;;;;;;
740;25360;550;4530;960;2730;;;;;;;
370;25310;690;7000;970;2840;;;;;;;
280;25340;220;11070;930;3240;;;;;;;
200;25090;1470;9610;1050;2680;;;;;;;
20;25150;1620;8870;1080;2520;;;;;;;
130;24940;1870;9820;1010;2880;;;;;;;
290;25130;1300;3010;1020;2720;;;;;;;
260;25510;1890;4740;1040;3070;;;;;;;
270;25270;2140;5950;1020;2670;;;;;;;
230;25170;540;14630;1050;3260;;;;;;;
310;25390;440;5910;1170;2780;;;;;;;
360;25710;2760;8070;1100;2700;;;;;;;
850;25340;1240;8560;1050;2560;;;;;;;
540;27810;1560;8620;1020;2570;;;;;;;
240;25170;580;5570;1020;3150;;;;;;;
340;25010;560;3370;1040;3010;;;;;;;
30;25080;110;11340;1230;2990;;;;;;;
70;25170;570;28030;1080;2960;;;;;;;
20;25020;180;37640;1030;2990;;;;;;;
170;25000;120;8900;1110;2970;;;;;;;
280;25210;130;5850;1040;2950;;;;;;;
260;25460;150;18360;1110;2860;;;;;;;
230;25140;450;4810;1070;2800;;;;;;;
350;25280;250;3590;1180;3070;;;;;;;
200;24960;180;5210;1270;2930;;;;;;;
210;25330;160;5260;1030;2610;;;;;;;
180;25160;260;5830;1060;2680;;;;;;;
240;25160;150;5740;1020;2920;;;;;;;
320;25120;390;12660;1040;3410;;;;;;;
140;25740;580;10180;1080;3020;;;;;;;
320;25120;1410;11460;1020;2860;;;;;;;
190;25000;1460;9000;1060;2820;;;;;;;
150;25960;360;11070;1040;2930;;;;;;;
100;26770;1270;7840;1050;3220;;;;;;;
120;25470;610;4260;1030;2860;;;;;;;
180;26280;50;6670;960;2640;;;;;;;
210;25040;430;10970;970;2940;;;;;;;
280;25130;330;3530;920;3220;;;;;;;
290;25210;170;5380;1130;2570;;;;;;;
310;25310;160;8560;990;3020;;;;;;;
260;25040;1810;3240;1040;2710;;;;;;;
300;25010;410;3470;1040;2890;;;;;;;
300;25120;560;3220;1060;2750;;;;;;;
560;25460;440;5300;1060;2700;;;;;;;
560;24780;190;5000;1030;3150;;;;;;;
110;24860;300;10010;1060;2990;;;;;;;
80;25740;1440;5400;1020;3000;;;;;;;
140;25190;450;9860;1030;2780;;;;;;;
420;25010;830;13340;1010;2480;;;;;;;
410;25360;2610;10580;1070;2430;;;;;;;
330;25310;690;13150;1620;2820;;;;;;;
190;25470;530;14370;1560;3210;;;;;;;
80;28070;1390;10370;2090;2990;;;;;;;
150;25000;1480;14980;1520;2850;;;;;;;
390;25350;1760;10410;1940;2860;;;;;;;
690;24990;1360;8510;1650;2780;;;;;;;
510;25090;400;11090;1080;3200;;;;;;;
150;25510;420;8590;1140;3020;;;;;;;
50;26570;550;3860;1010;3370;;;;;;;
180;25150;430;5690;1020;2770;;;;;;;
610;25130;690;3320;1090;3010;;;;;;;
310;25400;500;2790;1030;3010;;;;;;;
600;25190;490;4530;1020;2710;;;;;;;
370;25240;220;5320;1070;2690;;;;;;;
340;25860;120;9750;1250;2920;;;;;;;
410;25750;790;18760;1030;2800;;;;;;;
550;25280;490;10690;1050;2620;;;;;;;
200;25230;380;5240;1050;3100;;;;;;;
270;25200;530;5480;1050;2890;;;;;;;
770;25570;720;13410;1040;2870;;;;;;;
260;25280;460;14090;1060;2780;;;;;;;
240;25150;560;8430;1040;2850;;;;;;;
60;24970;190;4980;1040;2610;;;;;;;
160;25390;60;2900;1020;2890;;;;;;;
300;25420;190;2850;940;2730;;;;;;;
470;25540;360;3820;1000;2990;;;;;;;
360;25020;140;4230;1030;2760;;;;;;;
330;25100;210;5710;1040;2920;;;;;;;
150;26640;120;4380;1030;2900;;;;;;;
150;25720;360;6590;1050;2690;;;;;;;
210;25350;150;10050;1220;2750;;;;;;;
260;25980;430;9550;1100;3090;;;;;;;
240;25100;330;10130;1030;3150;;;;;;;
260;25180;320;5910;1030;3030;;;;;;;
520;25000;250;8000;1030;3680;;;;;;;
250;24580;120;8800;1150;4530;;;;;;;
320;25340;330;6650;1060;2670;;;;;;;
300;25100;190;5640;1080;2950;;;;;;;
230;25150;820;6220;1050;2730;;;;;;;
400;25090;370;6180;1020;2670;;;;;;;
110;28150;440;9270;1040;2780;;;;;;;
90;24890;150;11680;960;2750;;;;;;;
450;25560;190;9830;1050;3140;;;;;;;
160;25110;630;14290;1090;2910;;;;;;;
460;25020;760;16250;1050;2680;;;;;;;
460;25030;750;9820;1050;2900;;;;;;;
310;25200;160;9250;1010;2910;;;;;;;
370;25630;600;10080;1040;2630;;;;;;;
90;25330;1460;9900;1020;3070;;;;;;;
150;25400;930;9730;1030;3200;;;;;;;
30;25080;690;4390;1040;2720;;;;;;;
70;25520;660;6700;1080;2650;;;;;;;
320;25270;710;12860;1000;2680;;;;;;;
140;25290;1410;10540;990;2980;;;;;;;
240;26320;440;3590;1040;2850;;;;;;;
60;25190;1080;3100;1030;2770;;;;;;;
340;25260;1450;11800;1050;3110;;;;;;;
340;25030;660;11180;1240;3240;;;;;;;
730;24860;1200;11060;1010;2760;;;;;;;
360;25310;2580;10500;1030;3450;;;;;;;
350;25160;460;5260;1070;3020;;;;;;;
70;25280;580;4190;1030;2890;;;;;;;
390;25330;2050;4620;1170;2880;;;;;;;
190;25580;1010;4120;1050;2870;;;;;;;
190;24920;1270;4610;1070;2610;;;;;;;
290;25140;480;12190;1070;2620;;;;;;;
280;25600;580;8700;930;2800;;;;;;;
360;25170;330;8790;1080;3100;;;;;;;
440;24850;200;9100;960;2930;;;;;;;
490;25830;480;11080;1030;3240;;;;;;;
150;25300;410;19280;1190;2850;;;;;;;
100;25610;620;9720;980;2730;;;;;;;
290;25320;680;10920;980;2870;;;;;;;
220;25170;900;10430;950;3000;;;;;;;
20;26800;4900;10120;920;3350;;;;;;;
390;25800;510;10310;980;3080;;;;;;;
180;25720;820;5970;1000;2640;;;;;;;
80;26640;580;3440;1010;2900;;;;;;;
110;25360;790;3720;1050;3170;;;;;;;
390;27760;610;2550;1030;2990;;;;;;;
90;25170;940;2990;960;3210;;;;;;;
190;25240;410;3080;940;2740;;;;;;;
90;25010;480;4480;950;3070;;;;;;;
80;25550;410;4400;1190;2920;;;;;;;
40;25610;640;4110;1050;3670;;;;;;;
860;25230;1100;8980;1080;2830;;;;;;;
310;25310;230;10020;1130;3140;;;;;;;
270;25020;550;5650;1020;2690;;;;;;;
190;25530;210;2580;1080;2970;;;;;;;
70;25400;1060;4420;1020;2710;;;;;;;
180;24950;70;11210;1060;3150;;;;;;;
90;25400;690;5150;1170;2820;;;;;;;
100;25100;550;8680;1070;2680;;;;;;;
250;25130;130;16890;1020;2570;;;;;;;
60;25080;140;5130;1080;2860;;;;;;;
210;25400;520;6200;1080;2630;;;;;;;
200;25340;400;6020;1240;2900;;;;;;;
110;25390;600;5760;1020;3210;;;;;;;
180;25460;520;11330;1090;2870;;;;;;;
240;25080;460;12700;1190;2930;;;;;;;
160;25330;740;10580;1020;2920;;;;;;;
140;25960;920;13390;1030;2640;;;;;;;
300;25330;1290;3490;970;2770;;;;;;;
380;25040;660;3180;980;3260;;;;;;;
490;25270;690;2770;950;3020;;;;;;;
390;25200;920;3430;940;2670;;;;;;;
430;26090;390;11490;1080;2850;;;;;;;
180;25120;660;5670;1090;2660;;;;;;;
350;24970;710;11900;1050;2840;;;;;;;
300;25170;490;12490;1020;2520;;;;;;;
460;24710;510;14030;1160;2780;;;;;;;
340;25350;800;8760;980;2870;;;;;;;
220;25020;670;5390;990;3070;;;;;;;
300;25020;810;3160;930;2700;;;;;;;
250;25060;520;2570;1310;2650;;;;;;;
480;25440;530;3270;1130;2880;;;;;;;
250;25340;580;5510;1050;2790;;;;;;;
290;27450;550;6290;1020;3000;;;;;;;
220;25610;540;2820;1020;2740;;;;;;;
70;25190;470;8530;1050;2900;;;;;;;
90;27500;810;9230;960;2860;;;;;;;
400;25220;1060;8810;980;2890;;;;;;;
240;26680;1690;9650;920;2790;;;;;;;
300;26140;510;11740;950;2740;;;;;;;
330;25520;440;9600;1010;2960;;;;;;;
90;25400;870;11250;1020;2840;;;;;;;
350;25440;480;14510;1040;2740;;;;;;;
210;25100;60;11960;1050;2830;;;;;;;
280;25750;380;12710;960;2660;;;;;;;
300;25050;710;7580;930;2540;;;;;;;
290;25390;250;7910;930;2800;;;;;;;
280;25450;840;8680;960;2940;;;;;;;
340;25050;1260;9140;1060;2520;;;;;;;
350;25280;1060;12160;1070;2950;;;;;;;
250;25160;650;9800;1430;2810;;;;;;;
230;25320;450;11730;970;2830;;;;;;;
370;24760;540;11730;1060;3170;;;;;;;
250;25300;500;9520;10450;2790;;;;;;;
320;25510;670;10990;8820;3250;;;;;;;
400;25360;560;8790;1830;3250;;;;;;;
430;25020;640;3270;1220;3050;;;;;;;
120;25660;470;9530;5510;2840;;;;;;;
240;25390;790;13720;1670;2910;;;;;;;
110;25320;1060;9630;3010;2890;;;;;;;
440;24840;670;9190;1910;3160;;;;;;;
360;25230;1070;10770;1990;3180;;;;;;;
150;25290;570;3860;990;2870;;;;;;;
220;25880;1230;3060;1080;3130;;;;;;;
530;25540;130;7340;1060;3090;;;;;;;
180;25280;570;10370;1280;2730;;;;;;;
220;25220;110;12500;1230;2970;;;;;;;
230;24780;100;8780;1190;2850;;;;;;;
140;25140;130;10720;920;2730;;;;;;;
200;25360;390;9320;930;2950;;;;;;;
80;25050;250;9550;1010;2770;;;;;;;
190;24770;650;16650;1050;3010;;;;;;;
80;28060;520;3360;1080;2810;;;;;;;
